0.1;0;0.0758667;
0.1;1;0.000224412;
0.1;2;2.04371e-09;
0.2;0;0.16243;
0.2;1;0.00228561;
0.2;2;4.80639e-07;
0.2;3;2.12053e-14;
0.5;0;0.476305;
0.5;1;0.0706133;
0.5;2;0.00136508;
0.5;3;5.2314e-07;
0.5;4;7.68274e-14;
0.8;0;0.799916;
0.8;1;0.502563;
0.8;2;0.0675386;
0.8;3;0.00170906;
0.8;4;1.15324e-06;
0.8;5;5.25802e-13;
