3;10;2.13609
5;10;0.0223289
3;1;9.44143e-07
5;1;7.52509e-13
3;0.1;9.12603e-13
5;0.1;6.66134e-16
3;0.01;2.22045e-16
5;0.01;4.44089e-16
3;0.001;1.9984e-15
5;0.001;1.9984e-15
3;0.0001;2.44249e-15
5;0.0001;2.22045e-15
3;1e-05;1.31006e-14
5;1e-05;1.31006e-14
